Booking_ID,Hotel_Name,Hotel_Category,City,State,Country,Checkin_Date,Checkout_Date,Month,Quarter,Year,Room_Type,Guests,Nights_Stayed,Room_Rate,Extra_Charges,Discount,Gross_Revenue,Net_Revenue,GST_Amount,Total_With_GST,Booking_Channel,Customer_Type,Payment_Mode,Occupancy_Status,Customer_Rating,Feedback_Status,Covid_Impact_Level
BK6929930,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44307,44308,April,Q2,2021,Deluxe,4,1,9133,5919,2685,15052,12367,1484.04,13851.04,MakeMyTrip,Member,Cash,No Show,3.7,Positive,High
BK8592572,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44482,44487,October,Q4,2021,Presidential Suite,4,5,18945,2973,3710,97698,93988,11278.56,105266.56,Corporate,New Guest,UPI,Checked-Out,4.0,Positive,Low
BK2969788,ITC Sonar,Business,Kolkata,West Bengal,India,44577,44580,January,Q1,2022,Executive,2,3,11693,1956,499,37035,36536,4384.32,40920.32,MakeMyTrip,Regular,Credit Card,Cancelled,3.7,Positive,High
BK9127196,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44538,44541,December,Q4,2021,Club Room,3,3,19650,4470,4272,63420,59148,7097.76,66245.76,Goibibo,VIP,Credit Card,No Show,4.9,Neutral,Low
BK2697731,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44624,44625,March,Q1,2022,Deluxe,1,1,17334,181,963,17515,16552,1986.24,18538.24,Website,VIP,Net Banking,Checked-In,4.6,Negative,Low
BK2135120,ITC Windsor,Business,Bengaluru,Karnataka,India,44297,44302,April,Q2,2021,Executive,2,5,10160,1023,1983,51823,49840,5980.8,55820.8,Corporate,Regular,UPI,Checked-In,4.2,Neutral,High
BK1473688,ITC Windsor,Business,Bengaluru,Karnataka,India,44310,44313,April,Q2,2021,Club Room,4,3,7925,2456,819,26231,25412,3049.44,28461.44,Website,Corporate,UPI,Checked-In,3.8,Positive,High
BK9905004,ITC Windsor,Business,Bengaluru,Karnataka,India,44608,44610,February,Q1,2022,Presidential Suite,3,2,26982,85,2302,54049,51747,6209.64,57956.64,Booking.com,Member,Credit Card,Checked-In,3.7,Neutral,Low
BK9842247,ITC Grand Goa,Resort,Goa,Goa,India,44500,44501,October,Q4,2021,Presidential Suite,1,1,19511,3245,4500,22756,18256,2190.72,20446.72,Website,Corporate,Net Banking,Checked-Out,3.8,Positive,Low
BK9573968,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44541,44544,December,Q4,2021,Presidential Suite,1,3,19107,742,658,58063,57405,6888.6,64293.6,Booking.com,Member,Cash,Checked-Out,3.4,Positive,Low
BK5806966,ITC Grand Goa,Resort,Goa,Goa,India,44387,44390,July,Q3,2021,Club Room,2,3,5105,4691,573,20006,19433,2331.96,21764.96,Goibibo,Regular,Net Banking,Checked-In,4.4,Positive,Low
BK1842999,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44603,44604,February,Q1,2022,Executive,3,1,26769,2388,486,29157,28671,3440.52,32111.52,Walk-in,VIP,Cash,Checked-In,4.8,Positive,Low
BK2538780,ITC Grand Goa,Resort,Goa,Goa,India,44313,44318,April,Q2,2021,Club Room,3,5,15097,4862,1012,80347,79335,9520.2,88855.2,MakeMyTrip,Corporate,UPI,Checked-Out,3.3,Positive,High
BK4634184,ITC Maurya,Luxury,New Delhi,Delhi,India,44374,44378,June,Q2,2021,Deluxe,3,4,20187,2547,4939,83295,78356,9402.72,87758.72,Website,Member,Cash,Checked-Out,3.6,Positive,High
BK2900082,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44600,44603,February,Q1,2022,Executive,1,3,22723,2951,3751,71120,67369,8084.28,75453.28,Walk-in,Corporate,Cash,Checked-Out,3.0,Positive,Low
BK3314510,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44522,44523,November,Q4,2021,Presidential Suite,2,1,6264,3942,1805,10206,8401,1008.12,9409.12,Goibibo,VIP,UPI,Cancelled,4.6,Positive,Low
BK7631476,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44549,44551,December,Q4,2021,Luxury Suite,3,2,18694,2418,2139,39806,37667,4520.04,42187.04,MakeMyTrip,New Guest,UPI,Checked-Out,3.9,Positive,Low
BK8071212,ITC Sonar,Business,Kolkata,West Bengal,India,44382,44385,July,Q3,2021,Deluxe,3,3,15857,874,1653,48445,46792,5615.04,52407.04,Website,VIP,Net Banking,Checked-Out,4.7,Negative,Low
BK8873340,ITC Maurya,Luxury,New Delhi,Delhi,India,44392,44397,July,Q3,2021,Executive,1,5,19394,4230,3925,101200,97275,11673.0,108948.0,Goibibo,Regular,Net Banking,Checked-In,3.1,Neutral,Low
BK6022123,ITC Windsor,Business,Bengaluru,Karnataka,India,44612,44614,February,Q1,2022,Deluxe,3,2,15040,6388,3376,36468,33092,3971.04,37063.04,Booking.com,Member,Net Banking,Checked-Out,4.4,Positive,Low
BK6134975,ITC Sonar,Business,Kolkata,West Bengal,India,44406,44409,July,Q3,2021,Club Room,1,3,19138,1337,2689,58751,56062,6727.44,62789.44,Goibibo,Regular,Credit Card,Checked-Out,4.1,Positive,Low
BK2612779,ITC Sonar,Business,Kolkata,West Bengal,India,44328,44333,May,Q2,2021,Deluxe,4,5,9403,4694,79,51709,51630,6195.6,57825.6,Walk-in,Member,Net Banking,Checked-In,4.6,Negative,High
BK3191525,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44295,44300,April,Q2,2021,Club Room,1,5,14553,4995,192,77760,77568,9308.16,86876.16,Booking.com,Member,Credit Card,Checked-Out,3.9,Positive,High
BK2762924,ITC Narmada,Business,Ahmedabad,Gujarat,India,44586,44588,January,Q1,2022,Presidential Suite,4,2,17539,2357,1995,37435,35440,4252.8,39692.8,Corporate,New Guest,UPI,Checked-In,3.6,Positive,High
BK3639033,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44504,44509,November,Q4,2021,Executive,4,5,10013,4976,150,55041,54891,6586.92,61477.92,Walk-in,New Guest,Cash,Checked-Out,4.7,Positive,Low
BK8175758,ITC Maurya,Luxury,New Delhi,Delhi,India,44492,44496,October,Q4,2021,Executive,2,4,19822,6213,2833,85501,82668,9920.16,92588.16,MakeMyTrip,Corporate,Debit Card,Checked-In,4.4,Neutral,Low
BK7622124,ITC Sonar,Business,Kolkata,West Bengal,India,44518,44523,November,Q4,2021,Deluxe,4,5,26838,1629,1178,135819,134641,16156.92,150797.92,Website,Regular,Net Banking,Checked-Out,3.8,Neutral,Low
BK1590338,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44319,44321,May,Q2,2021,Executive,2,2,23087,4086,189,50260,50071,6008.52,56079.52,Booking.com,Corporate,Credit Card,Checked-Out,4.4,Positive,High
BK4277514,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44615,44616,February,Q1,2022,Luxury Suite,4,1,5656,6439,2753,12095,9342,1121.04,10463.04,Walk-in,VIP,Debit Card,Checked-In,3.2,Positive,Low
BK6282836,ITC Maurya,Luxury,New Delhi,Delhi,India,44547,44552,December,Q4,2021,Luxury Suite,4,5,13199,1529,1632,67524,65892,7907.04,73799.04,Booking.com,Member,UPI,Checked-In,3.3,Positive,Low
BK5751239,ITC Narmada,Business,Ahmedabad,Gujarat,India,44365,44369,June,Q2,2021,Club Room,2,4,25799,4391,1413,107587,106174,12740.88,118914.88,Walk-in,Member,Net Banking,Cancelled,4.4,Positive,High
BK2060184,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44473,44476,October,Q4,2021,Executive,4,3,6680,3865,4081,23905,19824,2378.88,22202.88,MakeMyTrip,VIP,Cash,Cancelled,4.1,Positive,Low
BK7074019,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44604,44606,February,Q1,2022,Deluxe,4,2,12716,6300,2923,31732,28809,3457.08,32266.08,Booking.com,Regular,Credit Card,Cancelled,3.1,Positive,Low
BK4800933,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44549,44551,December,Q4,2021,Presidential Suite,1,2,19581,3361,2998,42523,39525,4743.0,44268.0,Corporate,Regular,Debit Card,Checked-In,4.2,Neutral,Low
BK1400150,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44335,44336,May,Q2,2021,Luxury Suite,2,1,15641,6079,3319,21720,18401,2208.12,20609.12,Corporate,New Guest,Debit Card,Checked-In,3.5,Neutral,High
BK9461418,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44629,44631,March,Q1,2022,Presidential Suite,4,2,20887,2863,2743,44637,41894,5027.28,46921.28,Booking.com,VIP,Debit Card,Checked-In,3.3,Positive,Low
BK3385776,ITC Windsor,Business,Bengaluru,Karnataka,India,44359,44363,June,Q2,2021,Luxury Suite,3,4,10495,3623,1744,45603,43859,5263.08,49122.08,Walk-in,Corporate,Debit Card,Checked-Out,3.9,Neutral,High
BK9624436,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44355,44357,June,Q2,2021,Executive,3,2,27769,3847,939,59385,58446,7013.52,65459.52,Corporate,Regular,UPI,Checked-In,3.3,Neutral,High
BK1420643,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44367,44371,June,Q2,2021,Presidential Suite,3,4,24422,4195,1817,101883,100066,12007.92,112073.92,Walk-in,VIP,Net Banking,Checked-In,3.4,Positive,High
BK6801976,ITC Sonar,Business,Kolkata,West Bengal,India,44431,44434,August,Q3,2021,Executive,4,3,4806,4076,3266,18494,15228,1827.36,17055.36,Goibibo,Member,UPI,Checked-Out,4.5,Positive,Low
BK4159522,ITC Windsor,Business,Bengaluru,Karnataka,India,44419,44421,August,Q3,2021,Luxury Suite,3,2,9772,6274,3579,25818,22239,2668.68,24907.68,Goibibo,New Guest,Credit Card,Checked-In,4.3,Positive,Low
BK9685661,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44360,44361,June,Q2,2021,Luxury Suite,2,1,15352,1255,2272,16607,14335,1720.2,16055.2,Goibibo,Corporate,UPI,Checked-In,3.4,Positive,High
BK1081146,ITC Maurya,Luxury,New Delhi,Delhi,India,44462,44467,September,Q3,2021,Luxury Suite,4,5,12579,5459,4108,68354,64246,7709.52,71955.52,Walk-in,Regular,Credit Card,Checked-In,4.3,Positive,Low
BK5600422,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44375,44378,June,Q2,2021,Executive,3,3,20425,606,4417,61881,57464,6895.68,64359.68,Corporate,New Guest,UPI,Checked-In,3.1,Positive,High
BK2457252,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44438,44442,August,Q3,2021,Luxury Suite,4,4,16541,4363,206,70527,70321,8438.52,78759.52,Booking.com,Regular,Net Banking,Checked-In,3.4,Positive,Low
BK8457949,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44566,44571,January,Q1,2022,Luxury Suite,1,5,21460,4119,3152,111419,108267,12992.04,121259.04,Walk-in,Member,Credit Card,No Show,3.0,Neutral,High
BK7581949,ITC Sonar,Business,Kolkata,West Bengal,India,44304,44307,April,Q2,2021,Presidential Suite,1,3,5782,5515,1412,22861,21449,2573.88,24022.88,Walk-in,Corporate,Cash,Checked-Out,3.9,Neutral,High
BK7921592,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44373,44376,June,Q2,2021,Executive,4,3,26584,6085,1991,85837,83846,10061.52,93907.52,MakeMyTrip,New Guest,Net Banking,Checked-In,3.9,Neutral,High
BK2140949,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44522,44525,November,Q4,2021,Executive,1,3,7568,2616,4302,25320,21018,2522.16,23540.16,Goibibo,Member,Credit Card,Checked-Out,3.5,Positive,Low
BK1569857,ITC Windsor,Business,Bengaluru,Karnataka,India,44547,44550,December,Q4,2021,Deluxe,2,3,27064,1586,3658,82778,79120,9494.4,88614.4,Corporate,Member,UPI,Checked-In,3.5,Negative,Low
BK5548406,ITC Sonar,Business,Kolkata,West Bengal,India,44378,44382,July,Q3,2021,Luxury Suite,3,4,18897,6718,1359,82306,80947,9713.64,90660.64,Goibibo,VIP,Net Banking,Checked-Out,4.3,Positive,Low
BK4458553,ITC Rajputana,Business,Jaipur,Rajasthan,India,44637,44638,March,Q1,2022,Club Room,1,1,4915,4034,2741,8949,6208,744.96,6952.96,MakeMyTrip,New Guest,Net Banking,Checked-Out,4.4,Neutral,Low
BK6133490,ITC Narmada,Business,Ahmedabad,Gujarat,India,44443,44445,September,Q3,2021,Deluxe,1,2,20841,927,3667,42609,38942,4673.04,43615.04,Walk-in,Regular,Cash,Checked-In,3.7,Positive,Low
BK4461172,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44565,44567,January,Q1,2022,Presidential Suite,4,2,16491,6206,3807,39188,35381,4245.72,39626.72,Corporate,Corporate,UPI,Checked-In,4.2,Positive,High
BK4744418,ITC Maurya,Luxury,New Delhi,Delhi,India,44608,44610,February,Q1,2022,Luxury Suite,1,2,21765,2349,634,45879,45245,5429.4,50674.4,Booking.com,Corporate,UPI,Cancelled,4.5,Positive,Low
BK4731389,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44522,44527,November,Q4,2021,Club Room,3,5,22130,1229,3787,111879,108092,12971.04,121063.04,Corporate,VIP,UPI,Checked-Out,4.8,Positive,Low
BK1367331,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44646,44648,March,Q1,2022,Deluxe,2,2,27277,1517,4849,56071,51222,6146.64,57368.64,Booking.com,VIP,Debit Card,Checked-In,5.0,Negative,Low
BK8196898,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44635,44636,March,Q1,2022,Executive,1,1,7786,2092,2281,9878,7597,911.64,8508.64,Goibibo,Corporate,Net Banking,Checked-In,3.7,Positive,Low
BK6897400,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44379,44382,July,Q3,2021,Club Room,2,3,27716,3941,3747,87089,83342,10001.04,93343.04,Goibibo,Corporate,Credit Card,Cancelled,4.7,Positive,Low
BK1237167,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44420,44424,August,Q3,2021,Presidential Suite,4,4,23750,5086,1876,100086,98210,11785.2,109995.2,Corporate,Member,Net Banking,Checked-In,3.6,Positive,Low
BK6366205,ITC Maurya,Luxury,New Delhi,Delhi,India,44457,44459,September,Q3,2021,Presidential Suite,1,2,15209,1858,2996,32276,29280,3513.6,32793.6,Walk-in,New Guest,Debit Card,Checked-Out,3.9,Positive,Low
BK1708855,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44535,44539,December,Q4,2021,Presidential Suite,4,4,18439,6062,999,79818,78819,9458.28,88277.28,MakeMyTrip,Regular,UPI,Checked-In,4.0,Positive,Low
BK3814174,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44382,44387,July,Q3,2021,Presidential Suite,2,5,9049,1948,4068,47193,43125,5175.0,48300.0,Corporate,VIP,Cash,Checked-In,5.0,Negative,Low
BK9938148,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44483,44485,October,Q4,2021,Luxury Suite,3,2,7271,3541,1924,18083,16159,1939.08,18098.08,Corporate,VIP,Credit Card,No Show,4.0,Neutral,Low
BK5361117,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44619,44620,February,Q1,2022,Luxury Suite,3,1,19898,3005,599,22903,22304,2676.48,24980.48,Booking.com,Corporate,Debit Card,Checked-Out,4.6,Positive,Low
BK3396852,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44581,44585,January,Q1,2022,Luxury Suite,4,4,24252,681,3476,97689,94213,11305.56,105518.56,Website,New Guest,Credit Card,Checked-In,4.6,Positive,High
BK2566157,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44313,44314,April,Q2,2021,Deluxe,1,1,23306,3269,2685,26575,23890,2866.8,26756.8,Website,Member,Debit Card,Checked-In,4.0,Positive,High
BK8700790,ITC Narmada,Business,Ahmedabad,Gujarat,India,44334,44337,May,Q2,2021,Deluxe,1,3,9953,2537,50,32396,32346,3881.52,36227.52,Corporate,Regular,UPI,Checked-Out,3.9,Negative,High
BK8886292,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44288,44293,April,Q2,2021,Club Room,4,5,18435,44,2877,92219,89342,10721.04,100063.04,Goibibo,Regular,Cash,Checked-Out,4.4,Neutral,High
BK8055229,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44426,44431,August,Q3,2021,Club Room,1,5,23519,1523,2047,119118,117071,14048.52,131119.52,Corporate,Regular,Cash,Checked-In,4.0,Positive,Low
BK3857330,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44405,44410,July,Q3,2021,Club Room,3,5,5788,4018,4538,32958,28420,3410.4,31830.4,Corporate,New Guest,Debit Card,Checked-In,5.0,Neutral,Low
BK1031293,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44454,44455,September,Q3,2021,Luxury Suite,1,1,19401,6517,1408,25918,24510,2941.2,27451.2,Walk-in,Regular,Credit Card,Checked-Out,4.5,Positive,Low
BK5025219,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44390,44391,July,Q3,2021,Luxury Suite,1,1,22430,5829,262,28259,27997,3359.64,31356.64,Walk-in,Member,Cash,Checked-In,4.7,Positive,Low
BK1651704,ITC Windsor,Business,Bengaluru,Karnataka,India,44496,44499,October,Q4,2021,Presidential Suite,4,3,18834,1578,438,58080,57642,6917.04,64559.04,Walk-in,Regular,UPI,Checked-Out,4.6,Positive,Low
BK1843163,ITC Grand Goa,Resort,Goa,Goa,India,44418,44422,August,Q3,2021,Deluxe,1,4,23614,2708,1917,97164,95247,11429.64,106676.64,Goibibo,Regular,UPI,Checked-In,4.2,Positive,Low
BK6678224,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44351,44356,June,Q2,2021,Executive,3,5,7243,529,3809,36744,32935,3952.2,36887.2,Walk-in,Corporate,Net Banking,Checked-In,3.9,Neutral,High
BK4312841,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44371,44374,June,Q2,2021,Deluxe,4,3,25446,44,76,76382,76306,9156.72,85462.72,MakeMyTrip,Corporate,Debit Card,Checked-Out,4.4,Positive,High
BK1829347,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44308,44312,April,Q2,2021,Club Room,2,4,6366,2033,2483,27497,25014,3001.68,28015.68,Walk-in,Member,Credit Card,Checked-In,3.9,Positive,High
BK8153673,ITC Maurya,Luxury,New Delhi,Delhi,India,44321,44324,May,Q2,2021,Presidential Suite,1,3,19466,2236,1116,60634,59518,7142.16,66660.16,Corporate,VIP,Credit Card,Checked-In,4.7,Positive,High
BK5699263,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44409,44413,August,Q3,2021,Deluxe,4,4,25934,6986,3658,110722,107064,12847.68,119911.68,Website,Regular,Debit Card,Checked-Out,3.8,Positive,Low
BK8652546,ITC Grand Goa,Resort,Goa,Goa,India,44624,44628,March,Q1,2022,Executive,3,4,17063,704,3999,68956,64957,7794.84,72751.84,Corporate,New Guest,Credit Card,Checked-In,4.7,Positive,Low
BK8893729,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44520,44524,November,Q4,2021,Deluxe,3,4,8432,6862,2917,40590,37673,4520.76,42193.76,Walk-in,Corporate,Cash,Checked-In,3.5,Positive,Low
BK5987401,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44373,44376,June,Q2,2021,Deluxe,3,3,22551,2996,1895,70649,68754,8250.48,77004.48,MakeMyTrip,Regular,Debit Card,Checked-Out,3.9,Positive,High
BK2564039,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44387,44388,July,Q3,2021,Luxury Suite,4,1,26469,2661,303,29130,28827,3459.24,32286.24,Corporate,Regular,UPI,Checked-In,4.0,Negative,Low
BK8922196,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44312,44316,April,Q2,2021,Executive,1,4,22372,3869,2176,93357,91181,10941.72,102122.72,Walk-in,New Guest,Net Banking,Checked-In,4.4,Positive,High
BK8077021,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44429,44431,August,Q3,2021,Club Room,4,2,14070,2015,1817,30155,28338,3400.56,31738.56,Walk-in,Corporate,Debit Card,Checked-In,4.1,Positive,Low
BK7070579,ITC Grand Goa,Resort,Goa,Goa,India,44350,44351,June,Q2,2021,Presidential Suite,4,1,9477,2438,4161,11915,7754,930.48,8684.48,Website,New Guest,Debit Card,Checked-In,3.8,Positive,High
BK7405185,Fortune Select Trinity,Business,Bengaluru,Karnataka,India,44552,44555,December,Q4,2021,Deluxe,4,3,23284,5070,595,74922,74327,8919.24,83246.24,Booking.com,Member,Net Banking,Checked-In,3.0,Positive,Low
BK5497453,ITC Narmada,Business,Ahmedabad,Gujarat,India,44370,44372,June,Q2,2021,Presidential Suite,3,2,5854,5768,3950,17476,13526,1623.12,15149.12,Corporate,New Guest,Credit Card,Checked-In,3.9,Positive,High
BK6324886,ITC Grand Goa,Resort,Goa,Goa,India,44307,44309,April,Q2,2021,Executive,1,2,13398,1402,1934,28198,26264,3151.68,29415.68,Corporate,Member,Credit Card,Checked-In,4.6,Neutral,High
BK1345047,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44511,44515,November,Q4,2021,Deluxe,2,4,6895,3256,4256,30836,26580,3189.6,29769.6,Corporate,Member,Debit Card,Checked-Out,3.0,Positive,Low
BK3566713,ITC Grand Goa,Resort,Goa,Goa,India,44319,44321,May,Q2,2021,Presidential Suite,4,2,9662,4167,345,23491,23146,2777.52,25923.52,Corporate,Member,Debit Card,Checked-Out,4.3,Neutral,High
BK7387315,ITC Kakatiya,Luxury,Hyderabad,Telangana,India,44305,44307,April,Q2,2021,Deluxe,4,2,4888,2863,1551,12639,11088,1330.56,12418.56,Goibibo,Regular,Debit Card,Checked-In,4.9,Positive,High
BK8324377,ITC Narmada,Business,Ahmedabad,Gujarat,India,44547,44551,December,Q4,2021,Luxury Suite,3,4,5356,4094,3797,25518,21721,2606.52,24327.52,Walk-in,VIP,Cash,Checked-In,4.3,Positive,Low
BK2340814,ITC Gardenia,Luxury,Bengaluru,Karnataka,India,44553,44554,December,Q4,2021,Presidential Suite,2,1,27208,4661,3684,31869,28185,3382.2,31567.2,Corporate,VIP,Net Banking,Checked-Out,4.6,Positive,Low
BK2718870,ITC Rajputana,Business,Jaipur,Rajasthan,India,44615,44617,February,Q1,2022,Club Room,2,2,26566,3704,733,56836,56103,6732.36,62835.36,Goibibo,Member,Credit Card,Cancelled,3.5,Positive,Low
BK6784339,ITC Windsor,Business,Bengaluru,Karnataka,India,44575,44579,January,Q1,2022,Luxury Suite,1,4,10326,4389,3493,45693,42200,5064.0,47264.0,Goibibo,Regular,UPI,Checked-Out,4.6,Negative,High
BK8100806,ITC Grand Chola,Luxury,Chennai,Tamil Nadu,India,44462,44464,September,Q3,2021,Luxury Suite,1,2,13335,6953,3916,33623,29707,3564.84,33271.84,Goibibo,New Guest,Debit Card,Checked-Out,3.7,Negative,Low
BK1666250,ITC Mughal,Resort,Agra,Uttar Pradesh,India,44513,44515,November,Q4,2021,Presidential Suite,1,2,16974,3756,4384,37704,33320,3998.4,37318.4,MakeMyTrip,VIP,Cash,No Show,4.5,Positive,Low
BK9755642,ITC Grand Goa,Resort,Goa,Goa,India,44362,44364,June,Q2,2021,Presidential Suite,4,2,16825,6810,4425,40460,36035,4324.2,40359.2,Booking.com,VIP,Cash,Checked-In,3.8,Positive,High
BK5755737,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44650,44652,March,Q1,2022,Executive,2,2,7768,544,2924,16080,13156,1578.72,14734.72,Goibibo,Member,Credit Card,Checked-In,3.6,Positive,Low
BK1191705,ITC Kohenur,Luxury,Hyderabad,Telangana,India,44332,44337,May,Q2,2021,Presidential Suite,3,5,25752,4738,2338,133498,131160,15739.2,146899.2,Goibibo,Corporate,Credit Card,Checked-Out,3.5,Positive,High
BK7353489,ITC Maratha,Luxury,Mumbai,Maharashtra,India,44580,44581,January,Q1,2022,Luxury Suite,1,1,13685,6653,1830,20338,18508,2220.96,20728.96,MakeMyTrip,New Guest,Cash,Checked-Out,3.9,Neutral,High
BK1800823,ITC Rajputana,Business,Jaipur,Rajasthan,India,44583,44585,January,Q1,2022,Executive,3,2,13363,5964,4756,32690,27934,3352.08,31286.08,MakeMyTrip,New Guest,Credit Card,Checked-In,4.0,Positive,High
BK8860501,ITC Windsor,Business,Bengaluru,Karnataka,India,44541,44542,December,Q4,2021,Luxury Suite,2,1,26305,613,1675,26918,25243,3029.16,28272.16,Walk-in,Corporate,Credit Card,Checked-Out,4.4,Positive,Low
BK7726752,ITC Windsor,Business,Bengaluru,Karnataka,India,44395,44397,July,Q3,2021,Luxury Suite,3,2,15665,2,4475,31332,26857,3222.84,30079.84,Booking.com,Regular,Cash,Checked-Out,3.9,Positive,Low
BK1551163,ITC Windsor,Business,Bengaluru,Karnataka,India,44398,44400,July,Q3,2021,Deluxe,4,2,27684,31,921,55399,54478,6537.36,61015.36,Corporate,New Guest,UPI,Checked-In,3.9,Neutral,Low
BK5512921,ITC Windsor,Business,Bengaluru,Karnataka,India,44336,44338,May,Q2,2021,Luxury Suite,1,2,24254,4966,1738,53474,51736,6208.32,57944.32,Walk-in,Regular,Cash,Checked-Out,3.7,Positive,High
BK1621844,ITC Royal Bengal,Luxury,Kolkata,West Bengal,India,44511,44512,November,Q4,2021,Deluxe,1,1,18781,2470,4946,21251,16305,1956.6,18261.6,Goibibo,Regular,Cash,Checked-In,3.2,Negative,Low
BK7431713,Welcomhotel Dwarka,Business,New Delhi,Delhi,India,44536,44539,December,Q4,2021,Luxury Suite,3,3,19756,6384,4227,65652,61425,7371.0,68796.0,Booking.com,Corporate,Net Banking,Cancelled,3.6,Positive,Low
